ipc	科学	0	-0.2618065265647976	0.2376245591326694
ipod	数码产品	1	0.03769944910963079	0.06600512884011361
ipod	消费品	0	-0.02169309377410472	0.020700690921035016
ipod	电子产品	1	0.04490315544395651	0.060622167249425124
iptv	宽带	0	-0.15941206927427062	0.20059428597893672
iptv	电信	0	-0.08041040954507919	0.1142184818926442
it	企业	0	-0.049232288952869394	0.04824172435982504
it	歌曲	0	-0.13142111849033544	0.1548880651038772
it	音乐	0	-0.21972443007042083	0.2578266108307362
jpg	图片	0	0.11438199451594694	0.10478047293167547
kaffee	饮料	1	0.18236541890103275	0.19447100824238317
lddm	驱动	0	0.11365687751819636	0.11976691666803634
linux	内核	0	-0.09035803962796764	0.12618295323132034
linux	即时通讯	0	-0.03320554510286038	0.053762804196181485
linux	常用软件	0	-0.01868044219897007	0.022973358259997856
linux	微软	0	0.005868477887169964	0.010869690840589134
linux	系统软件	0	-0.0033914253349362966	0.0059710885066032605
mop	澳门	0	-0.13883540730258645	0.1316090882478619
msn	即时通讯	0	0.08365832394270001	0.13816305254549674
msn	网络软件	1	0.03204273033650861	0.05041271253280573
msn	软件	1	0.06942971518769261	0.12268580725874256
newcastle	加拿大	0	-0.36782387353821594	0.3807738538830276
newcastle	美国	0	-0.34370122313007023	0.350034260042782
newcastle	英国	0	-0.37994032902178654	0.37124539134197376
ntfs	文件系统	1	0.07713213647752407	0.13418967152725503
orz	生活	0	-0.2712819014147595	0.2652487473932127
qq	传媒	0	-0.019973900721602756	0.023110430749856088
qq	传播	0	-0.08086177462588032	0.09712302911672577
qq	常用软件	1	0.1373263423466232	0.1614355567053272
qq	系统软件	0	-0.006254270906258783	0.008136477617083637
qq	软件	0	0.08738616866329126	0.1387658042656882
rbs	激光	0	-0.0760736461518247	0.07994823146699612
seo	网络营销	0	-0.15043890423013415	0.20185881926615565
shell	操作系统	0	0.06743877034676021	0.09146470405248992
skype	通讯	0	-0.11521575189675927	0.12445513413303814
sql	地理学	0	-0.14501477964746995	0.13378157295419846
sql	数据库	0	0.036551649759869104	0.06233439445923162
ssl	电子商务	0	-0.10358927020168962	0.145823083905104
tvb	香港	0	-0.211884978065424	0.2489080706385993
usb	数据传输	0	0.0038867095129750404	0.004949875194918217
usb	标准	0	0.14167353442752367	0.153995459857936
usb	玩具	0	-0.005636563963530746	0.005373417444978577
vhdl	集成电路	0	0.0219306779070518	0.027124325698687543
whois	数据管理	0	-0.013162603218657603	0.01985824534010495
wikipedia	网站	1	0.046580029825568685	0.06558080318510802
winrar	传播	0	-0.15166369587978124	0.1581180309981297
woman	英伦	0	-0.22832085980781489	0.2502751390118813
zippo	生活	0	-0.41921802413564285	0.39887567815174396
zone	日本	0	-0.291014980687053	0.2727151463833272
一了百了	成语	1	0.41323248650974354	0.4664282020695153
一了百了	音乐	0	-0.2891323942593529	0.26040007654768527
一傅众咻	学习	0	-0.3506080366981662	0.30325154472633736
一傅众咻	成语	1	0.4251420780448385	0.449518332132054
一元复始	活动	0	-0.1558400937254384	0.1538241657787818
一木难支	成语	1	0.3072582555784964	0.3692765538911032
一木难支	词语	1	0.29304670735439	0.3503840593050132
一氧化二氮	化学工业	0	-0.03367684867646962	0.038210528387995206
一氧化二氮	自然科学	0	-0.6333123116360105	0.6351919969427486
一氧化碳	化学工业	0	-0.061856148565674014	0.06831326102213311
一氧化碳	自然科学	0	-0.623460552051751	0.6548681198313689
丁宝桢	人物	1	0.48745040678489254	0.49460065317040236
丁石孙	人物	1	0.2911021568532351	0.2947216258528582
丁石孙	科学家	1	0.17296543704250358	0.16261755999375924
丁石孙	领导人	1	0.2850681435346539	0.28106043153361815
丁肇中	诺贝尔奖	0	0.07377382643076262	0.09920037841889355
七分裤	生活	0	-0.3595020507875981	0.4002773509678996
七言律诗	近体诗	0	0.06302361466283884	0.07507957658890611
万俟咏	宋词	0	-0.1058736206993768	0.13132282260114542
万州区	重庆	0	-0.525101202570103	0.557989462291147
万州区	重庆市	0	-0.14096465702861288	0.16218034237614773
万年青	自然	0	-0.4757085152643567	0.4765197828532407
万艾可	药品	1	0.2801093278886894	0.31015542204212654
万里	人物	1	0.2620913319510484	0.2728522397582165
万里	领导人	1	0.03054967432822173	0.02816573308476251
丈人	由来	0	0.2656869652059638	0.2807725687844727
三二联防	篮球	0	-0.26570617263834767	0.2195099584750923
三亚	海南	0	-0.3340831584697865	0.3927057989425322
三叶虫	海洋生物	1	-0.09777509297954425	0.1324518376022541
三叶虫	节肢动物	1	0.30703936714451113	0.3618685590098925
三教九流	漫画	0	-0.08417343747820862	0.07990153581330413
三明治	生活	0	-0.5304042065445438	0.536895988233459
三明治	美食	1	0.13191070236498112	0.15656388239785576
三明治	食品	1	0.4830405456579968	0.5473922715913088
三晋	太原	0	-0.25670045636560607	0.2495878056489
三晋	山西	0	-0.33007769728732783	0.32970998640306054
三月不知肉味	成语	1	0.34191743373599365	0.3758250579830694
三月不知肉味	谚语	1	0.05592651366173128	0.07443070789524252
三氧化二砷	内科学	0	-0.3314245858590191	0.2983406455030791
三江平原	黑龙江	0	-0.4061232052741801	0.4425818456092357
三法印	术语	1	0.4726960194800271	0.5711854933613387
三纲五常	成语	1	0.34165603971440944	0.35869320992948495
三角形	自然科学	0	-0.24369522585585002	0.2526047785336292
三资企业	合资企业	1	0.1778218150010774	0.20790836074877822
三资企业	流行语	1	0.02480857164602187	0.023470313051402316
三长两短	成语	1	0.39616639912230855	0.4096338654600051
三阳开泰	陶瓷	0	0.14945539840052072	0.15453304074154264
三顾茅庐	成语	1	0.1796972402495472	0.18275817860107563
上官仪	人物	1	0.5736468138597139	0.6053287963451089
上海	亚洲	0	0.06631271838487561	0.07925451452589749
上海	国际	0	0.17457803675613193	0.2045708081815633
上海交通大学	上海	0	-0.36503533720496584	0.3948700925745796
上海大学	上海	0	-0.36284472007894153	0.4312063811975543
上海理工大学	上海	0	-0.4321430307058399	0.46929732483694675
上穷碧落	小说	1	-0.003686588077249083	0.003780691662888565
上穷碧落	诗词	1	-0.12782086810074228	0.12582101345101182
不丹	亚洲	0	-0.12472385065671425	0.1524976214143236
不丹	南亚	0	-0.15455459980094854	0.22327932795560332
不够	音乐	0	-0.27772313850224023	0.23305895428340997
不等式	分子生物学	0	-0.3535943124260788	0.3417877267328602
不舞之鹤	成语	1	0.3544676335516203	0.3709917713102006
不舞之鹤	熟语	1	0.2601226600896443	0.27115524317938267
不舞之鹤	词语	1	0.3431461840153512	0.35754686766368715
不良贷款	社会科学	0	-0.26133757114579276	0.25393899889355703
世博园	云南	0	-0.33584478771266174	0.3367619975379055
世博园	昆明	0	-0.338633804367337	0.39165898910374597
世界知识产权组织	版权	0	0.019694468169082997	0.023312053152725574
世界知识产权组织	知识产权	0	0.0391195374210107	0.052071786547690804
世界贸易组织	泰国	0	-0.05619950301149235	0.06196597436585515
丛台	景点	1	0.4661288886039472	0.457354881094793
丛台	邯郸	0	-0.3402069594987544	0.35419017469887
东京大学	地震	0	-0.08958208785254151	0.08164058387960633
东北农业大学	黑龙江	0	-0.42731228560631657	0.4525040978058637
东北虎林园	哈尔滨	0	-0.4527443251034152	0.43597277804694584
东北虎林园	黑龙江	0	-0.32852621965842893	0.3358504611535408
东华大学	上海	0	-0.36679754075257626	0.41412434280784305
东南大学	中国大学	1	0.2324053536226877	0.2799141279573086
东南大学	大学	1	0.09622837397061618	0.1390880544012211
东南大学	学校	1	0.4557385587525405	0.46895978579512115
东帝汶	东南亚	0	-0.12523251527984325	0.15865716963865248
东帝汶	乌克兰	0	-0.24448742336666285	0.27648139510370867
东帝汶	摩尔多瓦	0	-0.225520631816085	0.24993224456665342
东帝汶	马来西亚	0	-0.2546474737931477	0.3293845941056459
东昌湖	聊城	0	-0.5041019964426693	0.4864889577104757
东沙群岛	台湾	0	-0.2779142838665388	0.3112165326709681
东钱湖	浙江	0	-0.6023597635856079	0.6265672511514455
两口子	风俗	0	-0.11013464623919568	0.13834683545980347
个人所得税	社会科学	0	-0.21088621277781613	0.2018335660654803
个人所得税	税务	0	0.01961492410307601	0.030036914275045835
个人所得税	财政学	0	-0.28599502752614403	0.3344761538920796
个人简历	求职	0	0.17770473984255822	0.147450384384708
中北大学	山西	0	-0.4966012364393124	0.46049225003906713
中华人民共和国国务院	国务院	1	0.18775154328721352	0.2086735817988707
中华人民共和国国务院	国家机关	1	0.23057062128610575	0.24091470416101154
中华人民共和国国务院	机关	1	0.2937953771061806	0.2997013851569197
中华人民共和国国务院	机构	1	0.23084513825874575	0.23860289611511773
中华人民共和国国务院	职业	0	0.015227570578984427	0.015773298241174367
中华人民共和国国务院	蒙古	0	-0.19914942119778167	0.19820584471472463
中华人民共和国国务院	马来西亚	0	-0.03544556044355642	0.0350879035913449
中华鲟	动物学	0	-0.19931572238774353	0.2170479453974836
中华鲟	自然科学	0	-0.32027765952032416	0.26449121942276466
中南财经政法大学	武汉	0	-0.4362313256387205	0.4802924051911277
中国人民政治协商会议	共产党	0	-0.024177711548122344	0.03020523166942794
中国人民政治协商会议	民主	0	0.1308828433076952	0.14875973681992163
中国人民政治协商会议	民进党	0	0.11392524019490553	0.12547770402119462
中国医科大学	沈阳	0	-0.347225681114266	0.37286635592004497
中国地质大学	中国大学	1	0.26270312341883967	0.32022735490551835
中国政法大学	政法	0	0.025460038679437375	0.03162900391630933
中国电信集团公司	中国电信	0	-0.05177332235191713	0.0754654862921094
中国矿业大学	兰州大学	0	-0.18096732795555648	0.21461327887824994
中国青年报	共青团	0	-0.06054162620780736	0.0641146398962671
中国青年报	宣传	0	-0.06060245847926389	0.07289620084993965
中国青年报	新闻	0	-0.022708808328082683	0.03069951913837432
中央处理器	信息系统	0	-0.13637788668332546	0.1696571089168334
中央处理器	大学	0	-0.11600639998259635	0.09833142075394452
中子弹	军事学	0	-0.33026791878064704	0.31284614143156475
中子弹	核武器	1	0.22783292779551037	0.23870870948470213
中子弹	武器	1	0.29071320265180167	0.26132993192205134
中子星	天文	0	0.017069887260645226	0.01915812011413367
中子星	自然科学	0	-0.609015015422791	0.6251126889418672
中山装	时装	0	0.28315856670114664	0.3087961426895987
中山装	服装	1	0.32792072590906923	0.34954591817726116
中山装	服饰	1	0.2536938747034041	0.3062248689219251
中山装	生活	0	-0.31070330352106645	0.3495972052914016
中山陵	南京	0	-0.34220727013900715	0.36910303480522716
中山陵	孙中山	0	-0.29454587397553506	0.2958545517840654
中山陵	陵墓	1	0.24798129637172217	0.24379442709712223
中微子	核物理	0	-0.31727272876369284	0.35097776814963966
中心法则	自然科学	0	-0.44143105906530383	0.46539647941658163
中性笔	文具	1	0.3295632497286595	0.36344415022316146
中流砥柱	成语	1	0.12044066089472706	0.12284895550852205
中流砥柱	景点	0	0.13246771170415816	0.13184229234771547
中生代	自然	0	0.08264408319450478	0.08316457188403562
中生代	自然科学	0	-0.42115723680623984	0.4089609044216065
中秋节	圣诞节	0	0.11504190825513502	0.1243374472429144
中秋节	新年	0	0.0781161246430611	0.09563965107853559
中秋节	月饼	0	0.11308210030567319	0.1281072890989978
中秋节	生活	0	-0.16134157211257344	0.19818707013864312
中药	自然科学	0	-0.284831914047966	0.2817761840568959
中药	黑龙江	0	-0.2069010376004449	0.18633416536571906
丰子恺	作家	1	0.1932729376751874	0.2684726404277472
丰子恺	画家	1	0.27464793925654285	0.38365592008793964
丰子恺	艺术大师	1	0.22281434256353724	0.314383074460724
丰润区	华北	0	-0.20933450833215578	0.20234222003138994
丰润区	河北	0	-0.5023551275062264	0.5353486098560688
丰胸	生活	0	-0.2920310540108547	0.26452894962677914
丰臣秀吉	人物	1	0.5561519336237256	0.634574812262788
临城县	河北	0	-0.6709950972728013	0.7461026236109902
临城县	行政区划	1	0.5845794284979022	0.6079789822598405
临城县	邢台市	0	-0.2621014455608622	0.263545346455078
临沂	山东	0	-0.6011683192108859	0.6854507397994737
丹田	气功	0	-0.19125903840527186	0.19572702724686572
丹霞山	地质公园	1	0.4204236869132536	0.45235610962392414
主板	数码	0	-0.07940055673103213	0.08890665333178593
主语	朝鲜语	0	0.132517771561023	0.14770263674934941
主语	社会科学	0	-0.4686320322370327	0.490305826129852
主语	英语	0	-0.1255332383667508	0.14389886247989153
主频	硬件	0	-0.15267512548463918	0.1767323015785831
乌云其木格	履历	0	-0.04006624214833357	0.04156643521723369
乌云其木格	蒙古族	0	-0.04519477469298835	0.046572987668546895
乌兰夫	人物	1	0.21718001251918034	0.22544217069346728
乌兰夫	军事家	1	0.11278417667086321	0.1342336030964577
乌兰夫	领导人	1	0.12472479485503578	0.16072762303174934
乌兰巴托	蒙古国	0	-0.18207895782749728	0.2230813075364501
乌兹别克斯坦	中亚	0	-0.2245428076054106	0.27857798857016297
乌兹别克斯坦	尼泊尔	0	-0.35103053331127065	0.38924461074541333
乌干达	城市	0	0.13489574628610365	0.16399163857546878
乌干达	非洲联盟	0	-0.07916823961583846	0.09856070205783543
乌龙球	体育比赛	0	0.051929195701850846	0.06067601681132724
乐毅	战国	0	-0.39051975674486583	0.441292108934418
乐毅	燕国	0	-0.47046487324174974	0.4365096141167721
乒乓球	体育项目	1	0.30569460046522573	0.463127921537968
乒乓球	球类运动	1	0.22193864669841387	0.2818271003690338
乔石	人物	1	0.14071415324132364	0.15628380695465804
乔石	博山	0	-0.2458420264327821	0.24524141868246227
乔石	毛泽东	0	0.05446799273439505	0.0687562102822649
乔石	领导人	1	0.23816133958469335	0.2755288019922659
乙烯	化学品	1	0.461686770406524	0.5009061943772424
乙烯	有机化学	0	-0.39800352519298865	0.45055359745927437
乙烯	有机物	1	0.4272022435413208	0.4419229696741894
乙烯	气体	1	0.42063440057936174	0.3977154934654084
乙烯	自然科学	0	-0.6186162410761102	0.6392060531148519
乙酸	有机化学	0	-0.3889160410277041	0.4329656304554683
乙酸	林学	0	-0.3768816382406904	0.3378934590754128
乙酸	石油工业	0	-0.1547374301394454	0.14877357946936628
乙酸	自然科学	0	-0.6385951959842631	0.6629522160442728
乙醇	化学品	1	0.4261590110634671	0.46409902919817064
乙醇	化学工业	0	-0.023755130188254696	0.028684440231124916
乙醇	有机化学	0	-0.35890649134001007	0.38608486213757987
乙醇	有机物	1	0.4265256044443964	0.437406647498321
乙醇	石油工业	0	-0.19748894138080636	0.19396173765254598
乙醇	药品	1	0.2973996689904834	0.27050900055923965
乙醚	自然科学	0	-0.6008688473190342	0.623801784467229
乞力马扎罗山	火山	1	0.25943108181642643	0.316606734292049
也门	世界	0	-0.04387359122547766	0.04984810835650476
也门	亚洲	0	-0.14620575444647368	0.16924725824379325
也门	国家	1	0.31475646269971685	0.39209973400058784
乡村音乐	美国	0	-0.1910441507804256	0.19457254188949907
书	电子书	0	-0.016395316967032527	0.014814619792501914
书记	宗教	0	0.1915092522166821	0.16585320927063488
书记	社会	0	0.22164634173047337	0.19809995080237996
书记	词语	1	0.12462871567430622	0.1061131614321798
乱伦	基因学	0	-0.23448371520277267	0.2017999338359142
乱码	操作系统	0	-0.0037109198339872794	0.005640636124495578
乱码	编码	0	0.09370782910677168	0.11275489899815368
事实	理论	0	-0.3199643262586054	0.35621169025969884
事实	词语	1	0.42806360777374325	0.4552948741098364
二人台	内蒙古	0	-0.30889204838704404	0.33093929601893873
二人台	山西	0	-0.33581399220561975	0.3317172259702328
二极管	电子学	0	-0.45029694680093824	0.49273149437651725
二极管	电磁学	0	-0.23685734407010048	0.26935927303151136
二极管	科学	0	-0.26292886270585775	0.25924811470409365
二极管	自然科学	0	-0.5356176378947697	0.5362002063985095
二氧化氯	化学品	1	0.4373980304232183	0.4924003708506654
二氧化氯	化学物质	1	0.4216837834924583	0.41302293789830286
二氧化氯	毒物	1	0.3394968694378122	0.3275599580189504
二氧化氯	氧化物	1	0.3573520555483441	0.3575448912373982
二氧化氯	消毒剂	1	0.4596561259958541	0.4669998524084021
二氧化碳	无机化学	0	-0.368813758145264	0.3790576512072221
二百五	语言	0	-0.07730841743943735	0.08880834228425774
二胡	明星	0	0.03504768229502276	0.03767822368438826
二胡	音乐	0	0.07713060147736624	0.10423153702884153
二进制	术语	1	0.2795263421587051	0.33069073898072865
二进制	自然科学	0	-0.46474858479719655	0.4555140607683836
云南农业大学	云南	0	-0.32458301888269986	0.32745634131123547
云南大学	云南	0	-0.41469930477060996	0.4081126359239817
云南大学	大学	1	0.17379156796113746	0.23315181574557992
云南大学	学校	1	0.44021703072249774	0.4401709088670811
云南旅游	丽江	0	-0.20764566270287207	0.22541931632333917
云吞面	食品	1	0.4416120213285544	0.45283532327485404
云贵高原	地形	1	0.3027108951822614	0.3232800127076243
五一国际劳动节	劳动	0	-0.015108031079526926	0.01591284838950347
五体投地	佛学	0	-0.2870275255648494	0.28076649407736815
五体投地	成语	1	0.33283627272873895	0.35786863743121966
五体投地	礼仪	0	-0.40738498446126414	0.3822664737253997
五十步笑百步	寓言	0	-0.28626884725238966	0.26162653985118167
五子棋	民俗	0	0.03828059055510482	0.04454707392981672
五子棋	生活	0	-0.13724165581069958	0.14493752220558326
五谷	农业	0	-0.022513038655506246	0.021463443136459204
五谷	科学	0	-0.23707774836856474	0.2297715002624199
五谷	粮食	1	0.04409247294049931	0.0387634464029989
五谷	谷物	1	0.12442145675888525	0.11367068264440125
五谷	食品	1	0.10872501412932596	0.09797851404731714
井上雄彦	人物	1	0.4853927095927368	0.5458429282804357
亚健康	卫生保健	0	-0.27515976169494627	0.3021927725130153
亚健康	康复	0	-0.12949587422626002	0.18333465612040417
亚健康	流行病学	0	-0.03449336714413454	0.05197016930302509
亚健康	生活	0	-0.1488002482622988	0.13924191597944394
亚健康	病理学	0	-0.17435850458564958	0.21718255373524817
亚健康	预防	0	0.04700824725702908	0.07153440843882279
亚洲	东亚	0	-0.19734588668469427	0.24085370552785765
亚洲	伊朗	0	-0.34086586429338656	0.34200777000540483
亚洲	日本	0	-0.23136850105867474	0.2789053150941879
亚洲	西亚	0	-0.29942308395261213	0.30690180938794687
亚洲	韩国	0	-0.166070316041431	0.22450986030481532
亚硝酸钠	无机化学	0	-0.30644823264552773	0.32497688045102985
亚硝酸钠	自然科学	0	-0.5954663055313562	0.5939252510104117
亚硝酸钠	营养学	0	-0.30948898367260613	0.29907729148148254
亚美尼亚	亚洲	0	-0.06791265875141564	0.07452266955793717
亚美尼亚	苏联	0	-0.10329219755473938	0.11258520235385475
交换机	网络	0	0.034580637188430116	0.054646872424795136
产品	市场营销	0	-0.3129936461959724	0.36220573213530216
产品	自然科学	0	-0.32768851949079325	0.2833431933922465
产品	营销	0	-0.10098732581835564	0.13249590707633316
京山县	湖北	0	-0.6243322864955841	0.6891384277473858
京杭大运河	水域	1	0.3112630733099159	0.2967818658019662
京杭大运河	河流	1	0.349988720751053	0.35503130396878185
人力资本	社会科学	0	-0.32187430719942056	0.336104422002112
人力资源	求职	0	0.024634294823067584	0.030522889770250045
人力资源	社会科学	0	-0.16367563718759348	0.17105066703902738
人力资源	管理学	0	-0.1686098574685247	0.2081418571068535
人品问题	大学生	0	-0.3037847211275647	0.2492930772443273
人满为患	成语	1	0.33384917703574	0.29109247378425696
仓木麻衣	人物	1	0.23465427786445586	0.23409639638021496
仓木麻衣	歌手	1	0.16044684455415295	0.25326434107540546
付井镇	河南	0	-0.33008166521145993	0.2867979004785907
付汇	人文科学	0	-0.2726829865112508	0.2557818524308769
付汇	国际金融	0	-0.3971263577156804	0.4742189964509
仙桃	湖北	0	-0.37657515636994426	0.3911447106037962
代沟	交流	0	-0.18527508150967636	0.18806487367791105
代沟	人际关系	0	-0.050270311220388504	0.06167933783046831
代理服务器	网站	0	0.02588516862097323	0.03691097608478425
代理服务器	虚拟主机	0	0.02851296449759695	0.052497549093850106
代码	信息工程	0	-0.24465545426812998	0.24456728191191549
代码	机械零件	0	-0.10106836334036318	0.09001083679203026
代词	动词	0	0.37112979686709524	0.4074300784627197
代词	北美洲	0	-0.05079277653287532	0.0425542332048595
代词	句子	0	0.33870677423195217	0.3738906829074163
代词	社会科学	0	-0.4092825807819537	0.42895411318380977
代词	语言学	0	-0.25461532826019306	0.3147538017253144
代销	电子商务	0	-0.09513072739871718	0.1273112800353279
以太网	自然科学	0	-0.21222256761710415	0.19349760209888073
仰韶文化	古代史	0	-0.22108017648449393	0.24029873170661492
任天堂	公司	1	0.054268400839566154	0.06377192018917599
任家萱	明星	1	0.2016433546151408	0.27000877036225673
任贤齐	偶像	1	0.26668481833542973	0.38930229538676503
任贤齐	明星	1	0.22494122734586888	0.31236255430150744
任贤齐	歌手	1	0.20869036273163624	0.3467771171488516
任贤齐	港台明星	1	0.12067073826589593	0.1797238932431299
任贤齐	演员	1	0.34464154262793817	0.4596961731235248
仿生学	海洋学	0	-0.12504895413627565	0.15081768521577124
仿生学	神经学	0	-0.06607240592456705	0.08511296647273446
伊拉克	世界	0	-0.07998731942560995	0.09127873557853843
伊拉克	中东	0	-0.20640944230371172	0.2777997442123447
伊拉克	亚洲	0	-0.18896322341946714	0.2050435258443816
伊朗	亚洲	0	-0.14462444825336274	0.16185301295072085
伊藤英明	日剧	0	-0.10088571638318343	0.10983037374442045
休眠期	自然	0	-0.39856798460415505	0.4174080706970579
会计	经济学	0	-0.05784364018356848	0.08843328899795745
会计	职业	0	0.06881381437704742	0.08554242228913173
会计	财务管理	0	-0.0716286998867837	0.10919549519389886
会计	货币	0	0.08450652250312161	0.0947955014500424
传真	传真机	0	0.06556899116306288	0.08435738909727404
传真	传输	0	-0.03556728677793269	0.04281833848323857
传真	打印	0	0.07867859064205848	0.08944618588304425
传真	网络传真	0	0.11992607564296301	0.16698953397028146
传神	绘画	0	-0.04689779969332226	0.06445672330513336
传销	绵阳	0	-0.0745818642327277	0.06643564434434993
伪科学	研究	0	-0.1395445274154237	0.17434318365074228
伪科学	空气	0	0.0539978169001629	0.04532372968134134
伪科学	阿拉善	0	-0.026447694365174277	0.021319724766301194
伽玛刀	肿瘤	0	0.2010946899849201	0.2564818082722897
住所	词语	1	0.31919825325615775	0.2896774579583884
体细胞	自然科学	0	-0.44446517927483925	0.4403373797433482
体细胞	药品	0	0.2443030229463188	0.20773043418250184
何叔衡	人物	1	0.3152629532795361	0.3065965540163681
何叔衡	烈士	1	-0.048275368506428454	0.060714729213042704
何叔衡	英雄人物	1	0.27183959506169597	0.2746569325891387
何叔衡	革命家	1	0.08091169564770974	0.11579603967961667
何叔衡	领导人	1	0.025569595476788113	0.03236815179203593
佘诗曼	香港	0	-0.2828249067530929	0.3113744882957535
余光中	作家	1	0.2570782249697144	0.3895338363844048
余光中	著名作家	1	0.18659920353778425	0.2750516744867802
余姚	浙江	0	-0.5186923021322918	0.6075737601718229
余干县	余干	0	-0.23305976788463056	0.26944576314199603
余干县	行政区划	1	0.6606231310869735	0.6911706094702859
余杭区	杭州	0	-0.41072795363758063	0.41974847241804514
余杭区	浙江	0	-0.5117439265435617	0.5092447835603607
佛教	信仰	0	-0.05686868730467588	0.07561512658746726
佤族	民族	1	0.16402659391106986	0.29875938783161354
佳木斯	城市	1	0.192998860627109	0.18724418197846948
佳木斯	黑龙江	0	-0.4998712060768183	0.583653155406869
佳木斯大学	佳木斯	0	-0.3388574087037637	0.3337739557960258
侏罗纪	自然科学	0	-0.37519687464971263	0.3326129766969603
供应链	物流	0	-0.05470030135477884	0.08130386202393845
促销	企业	0	-0.03128540285476539	0.04276971429944082
促销	市场营销	0	-0.16671869182591548	0.20011111977291868
保健食品	保健品	1	0.3783039862918078	0.4798085299115891
保安族	民族	1	0.13692293275114517	0.2699766158983234
保税区	上海	0	-0.3703606973045694	0.39047195423855463
信令	信号	0	0.09618258459492758	0.11211686463476682
信令	无线电	0	-0.09771889831772153	0.1070193984119909
信令	电子	0	-0.15605631115864252	0.17925477456255326
信令	电路	0	0.007676231755661192	0.009144124563791288
信令	通信	0	-0.042407160297912895	0.06583677503482123
信噪比	自然科学	0	-0.5101953894312863	0.5145135976185302
信息	传播学	0	-0.1608408095623597	0.17733626980584535
信息	自然科学	0	-0.31812464915528704	0.3122780635607002
信息论	地理学	0	-0.11245450879314561	0.15088570606825408
信息论	自然科学	0	-0.37008715226845446	0.4555983722314064
信托公司	经济	0	-0.07455281421734525	0.08860286473806776
信托投资	信托	0	0.04428695798797763	0.06130057896479456
信用证	国际贸易	0	-0.2822477156141745	0.3907466850987179
倒易律	摄影	0	-0.23937232873777026	0.22831379187576525
倒易律	自然科学	0	-0.40305462029468025	0.3687981695720728
倒立	卫生保健	0	-0.32969027178529126	0.29469477836855296
假性近视	疾病	1	0.2998045394945092	0.4033634634904934
偏头痛	内科学	0	-0.18511611654592966	0.19954504684539234
偏头痛	卫生保健	0	-0.37606030034973953	0.4042549174601782
偏头痛	生活	0	-0.3227474929228942	0.2743556960796245
健康	神经学	0	-0.09950422360558057	0.11150699856119722
健康	营养学	0	-0.11348563845725208	0.13257243882190686
健身	生活	0	-0.23229959736290906	0.27286253386524123
傅抱石	画家	1	0.281310007014796	0.3847563070315531
傅斯年	五四运动	0	-0.17271873102054508	0.21553171874734786
傅聪	音乐	0	-0.043917409033712024	0.05413712484205331
傣族	中华民族	1	-0.0363458484992393	0.04616065709678268
傣族	少数民族	1	-0.011371758774029768	0.018565588161470022
傻瓜相机	摄影	0	-0.2276835224043695	0.20940494681884114
像素	度量衡	0	-0.013551440132975037	0.01337460244098494
像素	数码相机	0	0.09553084611275013	0.11314060989019922
像素	自然科学	0	-0.2831467314920968	0.27417645650165007
僧格林沁	人物	1	0.571299585050854	0.584525878464109
元旦	传统节日	1	0.0628465097494478	0.08752078195991432
元旦	节日	1	0.09022673995048472	0.12453014598811211
元谋人	云南	0	-0.18044993450192862	0.19242302933078237
元谋人	人类学	0	-0.20215303924155015	0.19559070194631104
